band,a_min,s_max,top_n,selector,entry_id,repetition,eligible_count,status,selected_line_id,seed,reproducible,selected_weight,minimum_weight,maximum_weight,maximum_weight_ratio,selected_abstraction_similarity,selected_surface_similarity,selected_domain_primary
primary,0.425,0.425,10,abstraction_bounded_weighted,E026,3,5,line,L043,5106098356127507995,true,0.94952209,0.75,1.25,1.66666667,0.46338045,0.3131226,work
primary,0.425,0.425,10,abstraction_bounded_weighted,E027,1,4,line,L031,12710915507337412627,true,0.75,0.75,1.25,1.66666667,0.47089164,0.24453802,relationship
primary,0.425,0.425,10,abstraction_bounded_weighted,E027,2,8,line,L031,6417914055427047881,true,0.99306688,0.75,1.25,1.66666667,0.48899561,0.24453802,relationship
primary,0.425,0.425,10,abstraction_bounded_weighted,E027,3,4,line,L031,2737858224479029675,true,0.75,0.75,1.25,1.66666667,0.46855269,0.24453802,relationship
primary,0.425,0.425,10,abstraction_bounded_weighted,E028,1,8,line,L107,16856995648896496,true,0.85859238,0.75,1.25,1.66666667,0.48925781,0.22831233,expectation
primary,0.425,0.425,10,abstraction_bounded_weighted,E028,2,9,line,L097,6279286373351141716,true,1.25,0.75,1.25,1.66666667,0.77156645,0.33459265,time
primary,0.425,0.425,10,abstraction_bounded_weighted,E028,3,8,line,L014,10423223718057304698,true,0.85966721,0.75,1.25,1.66666667,0.48983729,0.34648482,uncertainty
primary,0.425,0.425,10,abstraction_bounded_weighted,E029,1,8,line,L034,6883957246945208592,true,0.98931093,0.75,1.25,1.66666667,0.48242462,0.24938173,relationship
primary,0.425,0.425,10,abstraction_bounded_weighted,E029,2,7,line,L117,5957727193249846668,true,0.75,0.75,1.25,1.66666667,0.46079717,0.25932428,daily_life
primary,0.425,0.425,10,abstraction_bounded_weighted,E029,3,8,line,L017,15557198007359036769,true,1.25,0.75,1.25,1.66666667,0.55317611,0.10202789,uncertainty
primary,0.425,0.425,10,abstraction_bounded_weighted,E030,1,7,line,L065,9683567800026816012,true,1.1117049,0.75,1.25,1.66666667,0.58475348,0.27529016,change
primary,0.425,0.425,10,abstraction_bounded_weighted,E030,2,7,line,L117,15328553586266511351,true,0.78324543,0.75,1.25,1.66666667,0.48240944,0.28183646,daily_life
primary,0.425,0.425,10,abstraction_bounded_weighted,E030,3,7,line,L098,10308303624880637439,true,1.25,0.75,1.25,1.66666667,0.62757694,0.40664635,time
primary,0.425,0.425,10,abstraction_bounded_weighted,E031,1,7,line,L064,12794797496014467620,true,0.7866359,0.75,1.25,1.66666667,0.43045227,0.3131894,change
primary,0.425,0.425,10,abstraction_bounded_weighted,E031,2,9,line,L105,12967263327635345140,true,0.9448178,0.75,1.25,1.66666667,0.4752235,0.31395301,expectation
primary,0.425,0.425,10,abstraction_bounded_weighted,E031,3,8,line,L105,12688601981085555976,true,1.10236548,0.75,1.25,1.66666667,0.47269659,0.31395301,expectation
primary,0.425,0.425,10,abstraction_bounded_weighted,E032,1,7,line,L042,15363036219394373628,true,1.21231719,0.75,1.25,1.66666667,0.55860899,0.3735743,work
primary,0.425,0.425,10,abstraction_bounded_weighted,E032,2,6,line,L105,2250051636181321151,true,0.8043418,0.75,1.25,1.66666667,0.49785887,0.24185273,expectation
primary,0.425,0.425,10,abstraction_bounded_weighted,E032,3,7,line,L042,9305075733112308375,true,1.18818049,0.75,1.25,1.66666667,0.57420882,0.3735743,work
primary,0.425,0.425,10,abstraction_bounded_weighted,E033,1,8,line,L005,2334393918895814645,true,1.01528616,0.75,1.25,1.66666667,0.54972056,0.4087465,choice
primary,0.425,0.425,10,abstraction_bounded_weighted,E033,2,7,line,L082,954997009096998732,true,0.75154554,0.75,1.25,1.66666667,0.42878421,0.27164553,self
primary,0.425,0.425,10,abstraction_bounded_weighted,E033,3,6,line,L106,15871875286480241601,true,1.25,0.75,1.25,1.66666667,0.49865828,0.37847858,expectation
primary,0.425,0.425,10,abstraction_bounded_weighted,E034,1,6,line,L046,1842886833937335187,true,1.25,0.75,1.25,1.66666667,0.56218715,0.34859445,work
primary,0.425,0.425,10,abstraction_bounded_weighted,E034,2,6,line,L088,2770733435912147992,true,0.88749471,0.75,1.25,1.66666667,0.4435479,0.38110717,self
primary,0.425,0.425,10,abstraction_bounded_weighted,E034,3,6,line,L117,13816464800827979821,true,1.14510013,0.75,1.25,1.66666667,0.4832939,0.37966494,daily_life
primary,0.425,0.425,10,abstraction_bounded_weighted,E035,1,5,line,L111,14914593227553786428,true,0.88273074,0.75,1.25,1.66666667,0.43843297,0.38032982,daily_life
primary,0.425,0.425,10,abstraction_bounded_weighted,E035,2,6,line,L111,6882861025263232741,true,0.76417703,0.75,1.25,1.66666667,0.43628085,0.38032982,daily_life
primary,0.425,0.425,10,abstraction_bounded_weighted,E035,3,6,line,L111,10831108169839833784,true,1.25,0.75,1.25,1.66666667,0.49691849,0.38032982,daily_life
primary,0.425,0.425,10,abstraction_bounded_weighted,E036,1,9,line,L117,2100214599939928499,true,0.84524926,0.75,1.25,1.66666667,0.4730362,0.21741543,daily_life
primary,0.425,0.425,10,abstraction_bounded_weighted,E036,2,4,line,L114,4750442612808793486,true,0.92214189,0.75,1.25,1.66666667,0.46669447,0.358757,daily_life
primary,0.425,0.425,10,abstraction_bounded_weighted,E036,3,9,line,L068,13410304871280061412,true,1.25,0.75,1.25,1.66666667,0.56108366,0.34173912,change
primary,0.425,0.425,10,surface_band_center,E001,1,7,line,L105,10418858375838657071,true,1.14028076,0.75,1.21538042,1.62050723,0.45954306,0.31184876,expectation
primary,0.425,0.425,10,surface_band_center,E001,2,7,line,L008,9586743709219150784,true,1.21538042,0.75,1.21538042,1.62050723,0.51076583,0.33863505,choice
primary,0.425,0.425,10,surface_band_center,E001,3,7,line,L102,592022256592927774,true,0.98727858,0.75,1.21538042,1.62050723,0.67227799,0.28345473,expectation
primary,0.425,0.425,10,surface_band_center,E002,1,6,line,L014,1815355824330082398,true,1.0563996,0.75,1.14818779,1.53091705,0.49814276,0.35131283,uncertainty
primary,0.425,0.425,10,surface_band_center,E002,2,5,line,L101,18076360836035844122,true,1.10366275,0.75,1.18746703,1.58328938,0.45774265,0.32990119,expectation
primary,0.425,0.425,10,surface_band_center,E002,3,5,line,L033,3549279955528802194,true,0.75,0.75,1.18746703,1.58328938,0.50902639,0.15610312,relationship
primary,0.425,0.425,10,surface_band_center,E003,1,9,line,L004,9795306835945811074,true,0.75,0.75,1.24146633,1.65528843,0.55661925,0.17748176,choice
primary,0.425,0.425,10,surface_band_center,E003,2,5,line,L057,17565425801133371163,true,0.98469806,0.75,1.24146633,1.65528843,0.43294838,0.23557381,failure
primary,0.425,0.425,10,surface_band_center,E003,3,9,line,L004,14691705969429648236,true,0.75,0.75,1.24146633,1.65528843,0.52711788,0.17748176,choice
primary,0.425,0.425,10,surface_band_center,E004,1,6,line,L046,7307250828110910356,true,0.92445647,0.75,1.0629778,1.41730373,0.46008485,0.4008016,work
primary,0.425,0.425,10,surface_band_center,E004,2,6,line,L015,1221977699985596942,true,1.19694472,0.75,1.19694472,1.5959263,0.42634336,0.33712419,uncertainty
primary,0.425,0.425,10,surface_band_center,E004,3,6,line,L011,14426421530041133937,true,1.0629778,0.75,1.0629778,1.41730373,0.49460933,0.38158767,uncertainty
primary,0.425,0.425,10,surface_band_center,E005,1,5,line,L107,7282619217601536890,true,0.95084845,0.75,1.02262791,1.36350388,0.51433535,0.35910134,expectation
primary,0.425,0.425,10,surface_band_center,E005,2,7,line,L067,15748930167514970636,true,1.18722076,0.75,1.20337038,1.60449385,0.47496179,0.35715443,change
primary,0.425,0.425,10,surface_band_center,E005,3,6,line,L012,16753612837345930773,true,0.96419049,0.75,1.08988059,1.45317411,0.48708478,0.35046519,uncertainty
primary,0.425,0.425,10,surface_band_center,E006,1,6,line,L055,10262907433805545832,true,1.17537285,0.75,1.23789939,1.65053252,0.46116804,0.31585709,failure
primary,0.425,0.425,10,surface_band_center,E006,2,4,line,L023,18042843141699994572,true,1.02531432,0.75,1.23789939,1.65053252,0.49999514,0.35435937,relationship
primary,0.425,0.425,10,surface_band_center,E006,3,4,line,L023,1163312150509658095,true,1.02531432,0.75,1.23789939,1.65053252,0.49999514,0.35435937,relationship
primary,0.425,0.425,10,surface_band_center,E007,1,9,line,L071,1123868814260843555,true,1.04300324,0.75,1.10352894,1.47137192,0.55672482,0.36771435,loss
primary,0.425,0.425,10,surface_band_center,E007,2,9,line,L022,17707032008760263518,true,1.01463286,0.75,1.22798424,1.63731232,0.45749242,0.29381087,relationship
primary,0.425,0.425,10,surface_band_center,E007,3,9,line,L076,15890260528026092210,true,0.75436694,0.75,1.22798424,1.63731232,0.46465665,0.24737956,loss
primary,0.425,0.425,10,surface_band_center,E008,1,2,line,L064,9089463680271204443,true,0.83020905,0.75,0.83020905,1.1069454,0.46620368,0.41759224,change
primary,0.425,0.425,10,surface_band_center,E008,2,4,line,L101,1622075943198844954,true,1.05280655,0.75,1.22428894,1.63238525,0.42650536,0.34201367,expectation
primary,0.425,0.425,10,surface_band_center,E008,3,3,line,L082,10835537203951822082,true,1.04176242,0.75,1.04176242,1.38901656,0.4420239,0.35274282,self
primary,0.425,0.425,10,surface_band_center,E009,1,5,line,L045,15737626019537287687,true,1.1227378,0.75,1.19316966,1.59089288,0.45764067,0.33597565,work
primary,0.425,0.425,10,surface_band_center,E009,2,3,line,L036,7017005612764680389,true,1.02878316,0.75,1.1227378,1.49698374,0.45131463,0.35841569,relationship
primary,0.425,0.425,10,surface_band_center,E009,3,7,line,L045,16654790029986043526,true,1.1227378,0.75,1.2137083,1.61827774,0.54551964,0.33597565,work
primary,0.425,0.425,10,surface_band_center,E010,1,7,line,L007,7474984048184739343,true,0.75,0.75,1.18190309,1.57587079,0.45563553,0.26188547,choice
primary,0.425,0.425,10,surface_band_center,E010,2,5,line,L087,13968013845702785015,true,0.9836562,0.75,1.23202477,1.64269969,0.6279804,0.39540397,self
primary,0.425,0.425,10,surface_band_center,E010,3,7,line,L031,2342842644922167404,true,1.15222818,0.75,1.18190309,1.57587079,0.4930794,0.35939074,relationship
primary,0.425,0.425,10,surface_band_center,E011,1,6,line,L021,15445412766682343378,true,1.20348786,0.75,1.20348786,1.60465047,0.45114529,0.29820927,relationship
primary,0.425,0.425,10,surface_band_center,E011,2,6,line,L082,16452615835445950093,true,1.18032775,0.75,1.20348786,1.60465047,0.44389351,0.32516403,self
primary,0.425,0.425,10,surface_band_center,E011,3,9,line,L032,2807033777464634395,true,1.17408835,0.75,1.22971141,1.63961521,0.53023901,0.32661157,relationship
primary,0.425,0.425,10,surface_band_center,E012,1,7,line,L082,9319747233651277781,true,1.06891122,0.75,1.08580123,1.44773498,0.51419189,0.36664174,self
primary,0.425,0.425,10,surface_band_center,E012,2,5,line,L035,8099451354487219362,true,1.07244717,0.75,1.08580123,1.44773498,0.56304561,0.36599469,relationship
primary,0.425,0.425,10,surface_band_center,E012,3,7,line,L022,6717569070870376100,true,0.75,0.75,1.08580123,1.44773498,0.58195648,0.24200782,relationship
primary,0.425,0.425,10,surface_band_center,E013,1,3,line,L101,12514979856087306974,true,0.75,0.75,0.97353985,1.29805314,0.52363832,0.33099117,expectation
primary,0.425,0.425,10,surface_band_center,E013,2,3,line,L041,10562541228388731142,true,0.97353985,0.75,0.97353985,1.29805314,0.67945298,0.40398528,work
primary,0.425,0.425,10,surface_band_center,E013,3,3,line,L041,16840386472138250256,true,0.97353985,0.75,0.97353985,1.29805314,0.68906939,0.40398528,work
primary,0.425,0.425,10,surface_band_center,E014,1,0,silence,,4994277167912552707,true,,,,,,,
primary,0.425,0.425,10,surface_band_center,E014,2,0,silence,,17154228650628662984,true,,,,,,,
primary,0.425,0.425,10,surface_band_center,E014,3,0,silence,,11828780811247916003,true,,,,,,,
primary,0.425,0.425,10,surface_band_center,E015,1,9,line,L037,5108536779453357120,true,0.78233358,0.75,1.20664034,1.60885378,0.45500722,0.2336148,relationship
primary,0.425,0.425,10,surface_band_center,E015,2,7,line,L004,4963155642254140804,true,1.14248641,0.75,1.14248641,1.52331521,0.4801776,0.34903811,choice
primary,0.425,0.425,10,surface_band_center,E015,3,7,line,L088,16652227655731484285,true,0.75,0.75,1.14248641,1.52331521,0.46843045,0.23145982,self
primary,0.425,0.425,10,surface_band_center,E016,1,9,line,L024,7643935400145056541,true,1.08815028,0.75,1.15759059,1.54345411,0.44371644,0.27476525,relationship
primary,0.425,0.425,10,surface_band_center,E016,2,9,line,L106,17827920318451893469,true,1.20647743,0.75,1.23585193,1.64780258,0.4740658,0.35841907,expectation
primary,0.425,0.425,10,surface_band_center,E016,3,9,line,L114,2023343022544715862,true,1.21957555,0.75,1.23123519,1.64164692,0.43326794,0.3460203,daily_life
primary,0.425,0.425,10,surface_band_center,E017,1,5,line,L095,10219562820779695759,true,1.18087155,0.75,1.18087155,1.5744954,0.48292206,0.3584124,time
primary,0.425,0.425,10,surface_band_center,E017,2,2,line,L064,11457425130941659040,true,0.9998047,0.75,0.9998047,1.33307294,0.48530162,0.38642203,change
primary,0.425,0.425,10,surface_band_center,E017,3,7,line,L107,15934300896051240561,true,0.75,0.75,1.17521032,1.56694709,0.45115981,0.22011605,expectation
primary,0.425,0.425,10,surface_band_center,E018,1,8,line,L118,15936931154767373137,true,1.00244802,0.75,1.14414601,1.52552801,0.4686331,0.27811751,daily_life
primary,0.425,0.425,10,surface_band_center,E018,2,0,silence,,5212375706318490410,true,,,,,,,
primary,0.425,0.425,10,surface_band_center,E018,3,8,line,L105,10842978474012102864,true,1.18324952,0.75,1.19607322,1.59476429,0.51246766,0.29668746,expectation
primary,0.425,0.425,10,surface_band_center,E019,1,6,line,L062,2482854344084269788,true,1.23680068,0.75,1.23680068,1.64906758,0.44006104,0.31299574,change
primary,0.425,0.425,10,surface_band_center,E019,2,9,line,L013,847488523742959676,true,0.75,0.75,1.23680068,1.64906758,0.50304362,0.19491762,uncertainty
primary,0.425,0.425,10,surface_band_center,E019,3,5,line,L043,12999710830113562700,true,1.00638982,0.75,1.23680068,1.64906758,0.44744407,0.2539084,work
primary,0.425,0.425,10,surface_band_center,E020,1,8,line,L042,17570569190978810571,true,1.14337581,0.75,1.1691254,1.55883387,0.55722802,0.33421199,work
primary,0.425,0.425,10,surface_band_center,E020,2,8,line,L068,14777161230378505879,true,1.14613821,0.75,1.1691254,1.55883387,0.48590655,0.33357445,change
primary,0.425,0.425,10,surface_band_center,E020,3,8,line,L115,14078745486532302547,true,0.95071129,0.75,1.1691254,1.55883387,0.50774336,0.24053052,daily_life
primary,0.425,0.425,10,surface_band_center,E021,1,9,line,L033,4273160823726804535,true,0.75,0.75,1.15338464,1.53784619,0.46741523,0.21012102,relationship
primary,0.425,0.425,10,surface_band_center,E021,2,10,line,L022,4780355652012951342,true,0.75,0.75,1.15256157,1.53674875,0.46066697,0.13873288,relationship
primary,0.425,0.425,10,surface_band_center,E021,3,10,line,L015,9564867978829526387,true,1.16199359,0.75,1.1701171,1.56015614,0.45536358,0.30368207,uncertainty
primary,0.425,0.425,10,surface_band_center,E022,1,5,line,L054,7567060495963791278,true,0.82409744,0.75,1.12496486,1.49995315,0.50542412,0.24516813,failure
primary,0.425,0.425,10,surface_band_center,E022,2,5,line,L063,2550724108362446449,true,0.75,0.75,1.15312713,1.53750284,0.53843198,0.23077668,change
primary,0.425,0.425,10,surface_band_center,E022,3,5,line,L027,10428351203441084270,true,0.85227969,0.75,1.15312713,1.53750284,0.51387328,0.25064178,relationship
primary,0.425,0.425,10,surface_band_center,E023,1,8,line,L068,12225648772027476851,true,1.23227577,0.75,1.23227577,1.64303436,0.43495556,0.34937521,change
primary,0.425,0.425,10,surface_band_center,E023,2,8,line,L068,15146102931498470855,true,1.23227577,0.75,1.23227577,1.64303436,0.43495556,0.34937521,change
primary,0.425,0.425,10,surface_band_center,E023,3,8,line,L048,11516105883259442250,true,1.16609804,0.75,1.23227577,1.64303436,0.43255274,0.35975242,work
primary,0.425,0.425,10,surface_band_center,E024,1,7,line,L068,330473171419209412,true,1.03991084,0.75,1.20466218,1.60621624,0.51061319,0.38063633,change
primary,0.425,0.425,10,surface_band_center,E024,2,6,line,L008,16825835966078418111,true,0.75933011,0.75,1.23904897,1.6520653,0.48515363,0.42318476,choice
primary,0.425,0.425,10,surface_band_center,E024,3,7,line,L004,1150077449655025461,true,0.75,0.75,1.20466218,1.60621624,0.54731384,0.27197478,choice
primary,0.425,0.425,10,surface_band_center,E025,1,10,line,L085,5288228495175161201,true,1.08806283,0.75,1.19086228,1.58781638,0.4407128,0.2700306,self
primary,0.425,0.425,10,surface_band_center,E025,2,10,line,L066,12352902315759129894,true,1.10872025,0.75,1.19086228,1.58781638,0.46094501,0.27486681,change
primary,0.425,0.425,10,surface_band_center,E025,3,9,line,L085,17327024317641569776,true,1.08806283,0.75,1.21366142,1.61821523,0.45776486,0.2700306,self
primary,0.425,0.425,10,surface_band_center,E026,1,3,line,L114,7461710069461762370,true,1.2241331,0.75,1.2241331,1.63217747,0.46057759,0.3418251,daily_life
primary,0.425,0.425,10,surface_band_center,E026,2,4,line,L007,18098212098119025639,true,0.75,0.75,1.2241331,1.63217747,0.46068326,0.26683279,choice
primary,0.425,0.425,10,surface_band_center,E026,3,5,line,L043,5106098356127507995,true,1.04266376,0.75,1.2241331,1.63217747,0.46338045,0.3131226,work
primary,0.425,0.425,10,surface_band_center,E027,1,4,line,L031,12710915507337412627,true,0.81573564,0.75,1.09925961,1.46567948,0.47089164,0.24453802,relationship
primary,0.425,0.425,10,surface_band_center,E027,2,8,line,L031,6417914055427047881,true,1.16612049,0.75,1.19005473,1.58673964,0.48899561,0.24453802,relationship
primary,0.425,0.425,10,surface_band_center,E027,3,4,line,L031,2737858224479029675,true,0.81573564,0.75,1.09925961,1.46567948,0.46855269,0.24453802,relationship
primary,0.425,0.425,10,surface_band_center,E028,1,8,line,L107,16856995648896496,true,0.75,0.75,1.23265334,1.64353778,0.48925781,0.22831233,expectation
primary,0.425,0.425,10,surface_band_center,E028,2,9,line,L097,6279286373351141716,true,1.2096493,0.75,1.2096493,1.61286573,0.77156645,0.33459265,time
primary,0.425,0.425,10,surface_band_center,E028,3,8,line,L014,10423223718057304698,true,1.1491871,0.75,1.23265334,1.64353778,0.48983729,0.34648482,uncertainty
primary,0.425,0.425,10,surface_band_center,E029,1,8,line,L034,6883957246945208592,true,0.96803286,0.75,1.18986882,1.58649176,0.48242462,0.24938173,relationship
primary,0.425,0.425,10,surface_band_center,E029,2,7,line,L117,5957727193249846668,true,1.01230358,0.75,1.18350442,1.57800589,0.46079717,0.25932428,daily_life
primary,0.425,0.425,10,surface_band_center,E029,3,8,line,L033,15557198007359036769,true,1.05462965,0.75,1.20624323,1.60832431,0.45852667,0.20041477,relationship
primary,0.425,0.425,10,surface_band_center,E030,1,7,line,L044,9683567800026816012,true,0.75,0.75,1.24670456,1.66227275,0.45699288,0.24722714,work
primary,0.425,0.425,10,surface_band_center,E030,2,7,line,L117,15328553586266511351,true,0.79372658,0.75,1.1711456,1.56152746,0.48240944,0.28183646,daily_life
primary,0.425,0.425,10,surface_band_center,E030,3,7,line,L098,10308303624880637439,true,0.86517311,0.75,0.97278339,1.29704452,0.62757694,0.40664635,time
primary,0.425,0.425,10,surface_band_center,E031,1,7,line,L064,12794797496014467620,true,1.21124204,0.75,1.21124204,1.61498938,0.43045227,0.3131894,change
primary,0.425,0.425,10,surface_band_center,E031,2,9,line,L105,12967263327635345140,true,1.2289772,0.75,1.2289772,1.63863627,0.4752235,0.31395301,expectation
primary,0.425,0.425,10,surface_band_center,E031,3,8,line,L105,12688601981085555976,true,1.19183227,0.75,1.19183227,1.58910969,0.47269659,0.31395301,expectation
primary,0.425,0.425,10,surface_band_center,E032,1,7,line,L042,15363036219394373628,true,0.97134683,0.75,1.07045071,1.42726762,0.55860899,0.3735743,work
primary,0.425,0.425,10,surface_band_center,E032,2,6,line,L105,2250051636181321151,true,0.8190318,0.75,1.12085466,1.49447289,0.49785887,0.24185273,expectation
primary,0.425,0.425,10,surface_band_center,E032,3,7,line,L042,9305075733112308375,true,0.97134683,0.75,1.11020785,1.48027714,0.57420882,0.3735743,work
primary,0.425,0.425,10,surface_band_center,E033,1,8,line,L005,2334393918895814645,true,0.83827404,0.75,1.22650311,1.63533749,0.54972056,0.4087465,choice
primary,0.425,0.425,10,surface_band_center,E033,2,7,line,L082,954997009096998732,true,0.90294777,0.75,1.14542825,1.52723767,0.42878421,0.27164553,self
