pair_id,entry_id,line_id,entry_text,line_text,selection_occurrences,configuration_count,label_source,judge,provisional,acceptable,distance,relation_type,confidence,low_confidence,user_fact_assertion,explicit_contradiction,advice_or_diagnosis,clearly_unrelated,reason
E005/L052,E005,L052,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",小さな欠けは、広い面の中でよく光る。,11,11,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '欠点への注目' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L054,E005,L054,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",失敗のあとに普通の声がすると、世界の続きが見える。,22,22,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '失敗後の平常' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L055,E005,L055,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",できなかった一つは、数え方を変える力が強い。,62,62,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '未達成による評価の偏り' provides a usable reflective bridge without merely restating the Entry.
E005/L061,E005,L061,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",新しい配置には、古い動きが何度かぶつかる。,14,14,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '変化と身体の慣れ' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L064,E005,L064,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",変わったあとで、望んでいた形が見直される。,22,22,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '変化後の願望再評価' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L065,E005,L065,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",慣れは、変化より少し遅れて到着する。,181,181,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,Delayed adaptation to change only loosely connects to anticipating cascading schedule disruption.
E005/L067,E005,L067,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",同じ道の景色が変わると、歩幅も少し変わる。,29,29,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '環境変化と感覚' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L068,E005,L068,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",更新されたものには、更新されなかった部分がよく見える。,99,99,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '変化と残存' provides a usable reflective bridge without merely restating the Entry.
E005/L091,E005,L091,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",先の予定をめくる指の下で、今日も一枚になっていく。,210,140,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '未来への注視と現在' provides a usable reflective bridge without merely restating the Entry.
E005/L092,E005,L092,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",待つ時間は、終わる直前に形を変える。,32,32,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '待ち時間の反転' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L096,E005,L096,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",順番が来ると、待っていた場所が少し惜しくなる。,30,30,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '待機終了の名残' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L103,E005,L103,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",『もっと』は、いつも少し早く席に着いている。,71,71,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '常在する追加要求' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L104,E005,L104,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",届かなかった高さは、誰が置いたのか見えにくい。,1,1,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '基準の出所' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L107,E005,L107,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",期待の影は、持ち主より先に伸びることがある。,419,384,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,analogical_transfer,high,false,false,false,false,false,まだ起きていない予期が現在へ影を落とす構造を影と持ち主へ転写する
E005/L112,E005,L112,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",いつもの灯りがないだけで、道は別の長さになる。,9,9,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '日常の目印と距離' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L113,E005,L113,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",何もなかった日は、何も壊れなかった日でもある。,2,2,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '無事な一日' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E005/L117,E005,L117,"予定が一つ変わっただけなのに、その先も全部ずれる気がする。

実際にはまだ何も起きていない。",湯気が消えるまでの時間にも、一日は流れている。,5,5,reflective_distance_human_review_v1,human_review,false,true,just_right,analogical_transfer,human_confirmed,false,false,false,false,false,Product-owner decision normalized to reflective-distance-v1.
E006/L013,E006,L013,うまくいく根拠も、だめな根拠も同じくらいある。,霧の中では、近いものまで遠く見える。,34,24,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '不確実性による距離感' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E006/L014,E006,L014,うまくいく根拠も、だめな根拠も同じくらいある。,予想は、未来より今の輪郭を映す。,148,145,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '予想と現在認識' provides a usable reflective bridge without merely restating the Entry.
